DCTPep_ID,Cell_Line,Disease,Cancer_Classified,Assay,Activity,Testing_Time,Literature
DCTPep03051,U-937,Adult acute monocytic leukemi; Acute monoblastic/monocytic leukemia,Leukemia,MTT assay,40% Killing= 50 μM,48 h,1
DCTPep03052,K562,"Blast phase chronic myelogenous leukemia, BCR-ABL1 positive; Chronic myeloid leukemia",Leukemia,MTT assay,20% Killing= 50 μM,48 h,1
DCTPep03052,HL-60,Adult acute myeloid leukemia; Acute myeloid leukemia,Leukemia,MTT assay,23% Killing= 50 μM,48 h,1
DCTPep03052,U-937,Adult acute monocytic leukemi; Acute monoblastic/monocytic leukemia,Leukemia,MTT assay,45% Killing= 50 μM,48 h,1
DCTPep03479,Calu-3,Lung adenocarcinoma,Carcinoma,XTT assay,IC50=41.9 ± 1.8 μg/ml,120 h,1
DCTPep03479,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,XTT assay,IC50=47.1 ± 2.1 μg/ml,120 h,1
DCTPep03479,A549,Lung adenocarcinoma,Carcinoma,XTT assay,IC50=79.3 ± 7.2 μg/ml,120 h,1
DCTPep03511,TZM-bl,Human papillomavirus-related cervical adenocarcinoma,adenocarcinoma,CellTiter 96 AQueous One Solution cell proliferation assay,CC50=148.73μM,2 h,1
DCTPep03512,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,50% Cytotoxicity=30µM,18h,2
DCTPep03671,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=15.6 ± 4.1μM ,24h,1
DCTPep03671,MIA PaCa-2,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=17.9 ± 2.3μM,24h,1
DCTPep03671,Bxpc-3,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=20.0 ± 0.8μM,24h,1
DCTPep03671,HPAC,Pancreatic adenocarcinoma,Carcinoma,MTT assay,IC50=7.2 ± 5.2μM,24h,1
DCTPep03672,Bxpc-3,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=22.4 ± 2.3μM,24h,1
DCTPep03672,HPAC,Pancreatic adenocarcinoma,Carcinoma,MTT assay,IC50=25.5 ± 0.5	μM,24h,1
DCTPep03672,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=30.6 ± 0.5μM ,24h,1
DCTPep03672,MIA PaCa-2,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=41.3 ± 2.6μM,24h,1
DCTPep03673,HPAC,Pancreatic adenocarcinoma,Carcinoma,MTT assay,IC50=22.5 ± 0.5μM,24h,1
DCTPep03673,Bxpc-3,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=24.1 ± 5.5μM,24h,1
DCTPep03673,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=31.6 ± 2.1μM,24h,1
DCTPep03673,MIA PaCa-2,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=47.1 ± 5.3μM,24h,1
DCTPep03674,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=41.1 ± 0.5μM,24h,1
DCTPep03674,Bxpc-3,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=45.5 ± 5.6μM,24h,1
DCTPep03674,HPAC,Pancreatic adenocarcinoma,Carcinoma,MTT assay,IC50=54.2 ± 1.2μM,24h,1
DCTPep03674,MIA PaCa-2,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=56.8 ± 3.3μM,24h,1
DCTPep03675,HPAC,Pancreatic adenocarcinoma,Carcinoma,MTT assay,IC50=15.5 ± 1.7μM,24h,1
DCTPep03675,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=28.8 ± 0.8	μM,24h,1
DCTPep03675,MIA PaCa-2,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=29.9 ± 4.8μM,24h,1
DCTPep03675,Bxpc-3,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=45.1 ± 1.0μM,24h,1
DCTPep03676,Bxpc-3,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=125.0 ± 3.7μM,24h,1
DCTPep03676,MIA PaCa-2,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=38.8 ± 2.9	μM,24h,1
DCTPep03676,HPAC,Pancreatic adenocarcinoma,Carcinoma,MTT assay,IC50=42.4 ± 3.0μM,24h,1
DCTPep03676,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=59.8 ± 0.5μM,24h,1
DCTPep03677,Bxpc-3,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=125.0 ± 5.9μM,24h,1
DCTPep03677,HPAC,Pancreatic adenocarcinoma,Carcinoma,MTT assay,IC50=41.4 ± 1.4μM,24h,1
DCTPep03677,MIA PaCa-2,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=46.2 ± 3.0μM,24h,1
DCTPep03677,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=60.1 ± 1.2μM,24h,1
DCTPep03678,Bxpc-3,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=125.0 ± 1.8μM,24h,1
DCTPep03678,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=125.0 ± 3.4μM,24h,1
DCTPep03678,MIA PaCa-2,Pancreatic ductal adenocarcinoma,Carcinoma,MTT assay,IC50=57.9 ± 2.8μM,24h,1
DCTPep03678,HPAC,Pancreatic adenocarcinoma,Carcinoma,MTT assay,IC50=95.6 ± 1.8μM,24h,1
DCTPep03697,L5178Y,Mouse thymic lymphoma,Lymphoma,MTT assay,IC50=5.71μM,72h,1
DCTPep03697,PC12,Rat brain cancer cell lines,Carcinoma,MTT assay,IC50=9.55μM,72h,1
DCTPep03700,PLC-PRF-5,Human hepatoma cells,Carcinoma,MTT assay,30-50% loss of viability=20μM,30min,1
DCTPep03700,PLC-PRF-5,Human hepatoma cells,Carcinoma,MTT assay,30-50% loss of viability=8μM,30min,1
DCTPep03701,Rous II,Human osteosarcoma cells,Sarcoma,MTT assay,>=50% loss of viability=20μM,30min,1
DCTPep03701,Rous II,Human osteosarcoma cells,Sarcoma,MTT assay,>=50% loss of viability=8μM,30min,1
DCTPep03710,PC-3,Prostate carcinoma,Carcinoma,MTT assay,IC50=3.21μM,24h,1
DCTPep03710,H157,Buccal mucosa squamous cell carcinoma; Squamous cell carcinoma of the oral cavity,Carcinoma,MTT assay,IC50=8.43μM,24h,1
DCTPep03712,H157,Buccal mucosa squamous cell carcinoma; Squamous cell carcinoma of the oral cavity,Carcinoma,MTT assay,IC50=21.6μM,24h,1
DCTPep03712,PC-3,Prostate carcinoma,Carcinoma,MTT assay,IC50=6.75μM,24h,1
DCTPep03756,MCF-7,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,2.4±1.75% Cytotoxicity=100µM,48h,1
DCTPep03756,HCT 116,Colon carcinoma,Carcinoma,MTT assay,5.8±3.21% Cytotoxicity=100µM,48h,1
DCTPep03802,HepG2,Hepatoblastoma,Blastoma,MTS/PMS assay,IC50=355µM,21-25h,1
DCTPep03803,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTS/PMS assay,IC50=462µM,21-25h,1
DCTPep03804,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTS/PMS assay,IC50=783µM,21-25h,1
DCTPep03833,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,PrestoBlue,EC50=22.5 ± 0.7μM,30min,1
DCTPep03833,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,PrestoBlue,EC50=29.8 ± 1μM,30min,1
DCTPep03844,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,15% loss of viability=600μg/mL,4h,1
DCTPep03845,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,15% loss of viability=600μg/mL,4h,1
DCTPep03846,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,15% loss of viability=600μg/mL,4h,1
DCTPep03861,H157,Buccal mucosa squamous cell carcinoma; Squamous cell carcinoma of the oral cavity,Carcinoma,MTT assay,50% viability=100μM,Not available,1
DCTPep03861,H460,Lung large cell carcinoma,Carcinoma,MTT assay,50% viability=100μM,Not available,1
DCTPep03899,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=24μM,24h,1
DCTPep03961,PANC-1,Pancreatic ductal adenocarcinoma ,Carcinoma,MTT assay,14% Inhibition=20µM,Not available,1
DCTPep03961,HeLa S3,Breast cancer,Carcinoma,MTT assay,41% Inhibition=20µM,Not available,1
DCTPep03961,Eca 109,Esophageal squamous cell carcinoma; Squamous cell carcinoma of the esophagus,Carcinoma,MTT assay,55% Inhibition=20µM,Not available,1
DCTPep03971,HepG2,Hepatoblastoma,Blastoma,MTT assay,IC50=26.6µM,Not available,1
DCTPep03971,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=34.7µM,Not available,1
DCTPep03972,HepG2,Hepatoblastoma,Blastoma,MTT assay,IC50=38.2µM,Not available,1
DCTPep03972,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,IC50=46.1µM,Not available,1
DCTPep03973,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,10% Killing=100µM,24h,1
DCTPep03974,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,80% Killing=100µM,24h,1
DCTPep03975,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,0% Killing=100µM,24h,1
DCTPep03976,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,85% Killing=100µM,24h,1
DCTPep03993,Calu-3,Lung adenocarcinoma,Carcinoma,CCK-8 assay,CC50>100 μM,48 h,1
DCTPep03993,Huh-7,Adult hepatocellular carcinoma; Adult hepatocellular carcinoma,Carcinoma,CCK-8 assay,CC50>100 μM,48 h,1
DCTPep03994,Calu-3,Lung adenocarcinoma,Carcinoma,CCK-8 assay,CC50>100 μM,48 h,1
DCTPep03994,Huh-7,Adult hepatocellular carcinoma; Adult hepatocellular carcinoma,Carcinoma,CCK-8 assay,CC50>100 μM,48 h,1
DCTPep03995,Calu-3,Lung adenocarcinoma,Carcinoma,CCK-8 assay,CC50>100 μM,48 h,1
DCTPep03995,Huh-7,Adult hepatocellular carcinoma; Adult hepatocellular carcinoma,Carcinoma,CCK-8 assay,CC50>100 μM,48 h,1
DCTPep04183,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,50% Cytotoxicity=25.2µM,18h,2
DCTPep04184,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,50% Cytotoxicity=18.9µM,18h,2
DCTPep04381,A549/ACE2,Lung adenocarcinoma,Carcinoma,MTS assay,CC50>27.7 μM,24 h,1
DCTPep04381,HT1080/ACE2,Fibrosarcoma,Sarcoma,MTS assay,CC50>27.7 μM,24 h,1
DCTPep04382,A549/ACE2,Lung adenocarcinoma,Carcinoma,MTS assay,CC50>27.5 μM,24 h,1
DCTPep04382,HT1080/ACE2,Fibrosarcoma,Sarcoma,MTS assay,CC50>27.5 μM,24 h,1
DCTPep04383,A549/ACE2,Lung adenocarcinoma,Carcinoma,MTS assay,CC50>26.8 μM,24 h,1
DCTPep04383,HT1080/ACE2,Fibrosarcoma,Sarcoma,MTS assay,CC50>26.8 μM,24 h,1
DCTPep04384,A549/ACE2,Lung adenocarcinoma,Carcinoma,MTS assay,CC50>27.6 μM,24 h,1
DCTPep04384,HT1080/ACE2,Fibrosarcoma,Sarcoma,MTS assay,CC50>27.6 μM,24 h,1
DCTPep04385,A549/ACE2,Lung adenocarcinoma,Carcinoma,MTS assay,CC50>26.6 μM,24 h,1
DCTPep04385,HT1080/ACE2,Fibrosarcoma,Sarcoma,MTS assay,CC50>26.6 μM,24 h,1
DCTPep04576,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,XTT assay,IC50=30.7 ± 2.6 μg/ml,120 h,1
DCTPep04577,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,XTT assay,IC50=25.3 ± 2.2 μg/ml,120 h,1
DCTPep04577,Calu-3,Lung adenocarcinoma,Carcinoma,XTT assay,IC50=39.1 ± 1.8 μg/ml,120 h,1
DCTPep04577,A549,Lung adenocarcinoma,Carcinoma,XTT assay,IC50=56.5 ± 4.5 μg/ml,120 h,1
DCTPep04578,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,XTT assay,IC50>400 μg/ml,120 h,1
DCTPep04579,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,XTT assay,IC50=198.2 ± 10.2 μg/ml,120 h,1
DCTPep04579,A549,Lung adenocarcinoma,Carcinoma,XTT assay,IC50>250 μg/ml,120 h,1
DCTPep04579,Calu-3,Lung adenocarcinoma,Carcinoma,XTT assay,IC50>250 μg/ml,120 h,1
DCTPep04685,1321N1,Astrocytoma,Carcinoma,MTS assay,IC50 =1.25mM,72h,1
DCTPep04685,U87MG,Astrocytoma,Carcinoma,MTS assay,IC50=1.85mM,72h,1
DCTPep04746,U-937/GTB,Adult acute monocytic leukemia; Acute monoblastic/monocytic leukemia,Leukemia,"Trypan
blue dye assay",IC50=36(32-40)μM,24h,1
DCTPep04791,U-937/GTB,Adult acute monocytic leukemia; Acute monoblastic/monocytic leukemia,Leukemia,"Trypan
blue dye assay",IC50=2.3(2.0-2.5)μM,24h,1
DCTPep04875,U-937/GTB,Adult acute monocytic leukemia; Acute monoblastic/monocytic leukemia,Leukemia,"Trypan
blue dye assay",IC50=0.95(0.82-1.1)μM,24h,1
DCTPep04876,U-937/GTB,Adult acute monocytic leukemia; Acute monoblastic/monocytic leukemia,Leukemia,"Trypan
blue dye assay",IC50=5.1(4.8-5.5)μM,24h,1
DCTPep05876,MDA-MB-231,Breast adenocarcinoma,Carcinoma,CCK-8 assay,IC50=1.6μM,72h,Patent
DCTPep05876,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=3.6±1.0 μM,72 h,1
DCTPep05876,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=4.9±0.91 μM,72 h,1
DCTPep05876,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=9.8±0.11 μM,72 h,1
DCTPep05877,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=10.9±2.7 μM,72 h,1
DCTPep05877,MDA-MB-231,Breast adenocarcinoma,Carcinoma,CCK-8 assay,IC50=3.6μM,72h,Patent
DCTPep05877,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=5.2±0.68 μM,72 h,1
DCTPep05877,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=5.8±0.80 μM,72 h,1
DCTPep05878,MDA-MB-231,Breast adenocarcinoma,Carcinoma,CCK-8 assay,IC50=0.86μM,72h,Patent
DCTPep05878,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=0.99±0.21 μM,72 h,1
DCTPep05878,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=2.8±0.90 μM,72 h,1
DCTPep05878,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=3.9±0.010 μM,72 h,1
DCTPep05879,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=10.1±1.6 μM,72 h,1
DCTPep05879,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=11.6±2.2 μM,72 h,1
DCTPep05879,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=8.5±1.4 μM,72 h,1
DCTPep05879,MDA-MB-231,Breast adenocarcinoma,Carcinoma,CCK-8 assay,IC50=9.2μM,72h,Patent
DCTPep05880,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=5.2±0.91 μM,72 h,1
DCTPep05880,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=8.4±1.8 μM,72 h,1
DCTPep05880,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=9.5±2.0 μM,72 h,1
DCTPep05881,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=12.24±1.23 μM,48 h,1
DCTPep05881,Huh-7,Adult hepatocellular carcinoma; Adult hepatocellular carcinoma,Carcinoma,CCK-8 assay,IC50=13.87±1.25 μM,48 h,1
DCTPep05881,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=15.89±0.92 μM,48 h,1
DCTPep05882,Huh-7,Adult hepatocellular carcinoma; Adult hepatocellular carcinoma,Carcinoma,CCK-8 assay,IC50=6.18±0.63 μM,48 h,1
DCTPep05882,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=6.591±0.42 μM,48 h,1
DCTPep05882,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=8.86±1.43 μM,48 h,1
DCTPep05883,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=3.59±1.20 μM,48 h,1
DCTPep05883,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=5.478±0.89 μM,48 h,1
DCTPep05883,Huh-7,Adult hepatocellular carcinoma; Adult hepatocellular carcinoma,Carcinoma,CCK-8 assay,IC50=5.96±0.54 μM,48 h,1
DCTPep05884,Huh-7,Adult hepatocellular carcinoma; Adult hepatocellular carcinoma,Carcinoma,CCK-8 assay,IC50=13.41±1.92 μM,48 h,1
DCTPep05884,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=15.20±1.02 μM,48 h,1
DCTPep05884,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=17.91±3.23 μM,48 h,1
DCTPep05885,Huh-7,Adult hepatocellular carcinoma; Adult hepatocellular carcinoma,Carcinoma,CCK-8 assay,IC50=13.84±1.53 μM,48 h,1
DCTPep05885,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=13.99±0.73 μM,48 h,1
DCTPep05885,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=14.33±2.35 μM,48 h,1
DCTPep05886,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=4.58±0.93 μM,48 h,1
DCTPep05886,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=5.152±1.04 μM,48 h,1
DCTPep05886,Huh-7,Adult hepatocellular carcinoma; Adult hepatocellular carcinoma,Carcinoma,CCK-8 assay,IC50=5.89±0.43 μM,48 h,1
DCTPep05887,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=12.70±1.63 μM,48 h,1
DCTPep05887,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=13.36±1.22 μM,48 h,1
DCTPep05887,Huh-7,Adult hepatocellular carcinoma; Adult hepatocellular carcinoma,Carcinoma,CCK-8 assay,IC50=7.49±1.2 μM,48 h,1
DCTPep05888,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=11.26 μM,96 h,1
DCTPep05888,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=11.88 μM,96 h,1
DCTPep05888,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=35.84 μM,96 h,1
DCTPep05888,C4-2B,Prostate carcinoma,Carcinoma,CCK-8 assay,IC50=8.94 μM,96 h,1
DCTPep05889,C4-2B,Prostate carcinoma,Carcinoma,CCK-8 assay,IC50=10.14 μM,96 h,1
DCTPep05889,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=12.55 μM,96 h,1
DCTPep05889,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=12.65 μM,96 h,1
DCTPep05889,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=14.76 μM,96 h,1
DCTPep05890,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=11.92 μM,96 h,1
DCTPep05890,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=11.93 μM,96 h,1
DCTPep05890,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=12.11 μM,96 h,1
DCTPep05890,C4-2B,Prostate carcinoma,Carcinoma,CCK-8 assay,IC50=17.89 μM,96 h,1
DCTPep05891,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=10.49 μM,96 h,1
DCTPep05891,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=10.51 μM,96 h,1
DCTPep05891,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=7.277 μM,96 h,1
DCTPep05891,C4-2B,Prostate carcinoma,Carcinoma,CCK-8 assay,IC50=8.90 μM,96 h,1
DCTPep05892,C4-2B,Prostate carcinoma,Carcinoma,CCK-8 assay,IC50=11.90 μM,96 h,1
DCTPep05892,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=12.42 μM,96 h,1
DCTPep05892,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=8.229 μM,96 h,1
DCTPep05892,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=9.899 μM,96 h,1
DCTPep05893,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=23.78 μM,96 h,1
DCTPep05893,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=30.19 μM,96 h,1
DCTPep05893,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=34.49 μM,96 h,1
DCTPep05893,C4-2B,Prostate carcinoma,Carcinoma,CCK-8 assay,IC50=35.84 μM,96 h,1
DCTPep05894,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,CCK-8 assay,IC50=12.1 μM,96 h,1
DCTPep05894,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=14.72 μM,96 h,1
DCTPep05894,A549,Lung adenocarcinoma,Carcinoma,CCK-8 assay,IC50=16.37 μM,96 h,1
DCTPep05894,C4-2B,Prostate carcinoma,Carcinoma,CCK-8 assay,IC50=35.84 μM,96 h,1
DCTPep05897,U87,Glioblastoma,Blastoma,MTT assay,IC50>10 μM,72 h,1
DCTPep05898,U87,Glioblastoma,Blastoma,MTT assay,IC50=2.5 μM,72 h,1
DCTPep05899,U87,Glioblastoma,Blastoma,MTT assay,IC50=900 nM,72 h,1
DCTPep05900,M109S,DOX-sensitive-M109 murine lung carcinoma ,Carcinoma,MTT assay,IC50=1.2 μM,72 h,1
DCTPep05900,U87,Glioblastoma,Blastoma,MTT assay,IC50=400 nM,72 h,1
DCTPep05900,M109R,Subline of DOX-sensitive-M109 murine lung carcinoma (M109S) cells,Carcinoma,MTT assay,IC50=9 μM,72 h,1
DCTPep05908,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05908,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05909,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05909,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05910,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05910,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05911,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50=82.1 μM,72 h,1
DCTPep05911,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05912,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50=85.1 μM,72 h,1
DCTPep05912,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05913,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50=57.7 μM,72 h,1
DCTPep05913,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05914,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50=6.7 μM,72 h,1
DCTPep05914,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05915,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50=10.8 μM,72 h,1
DCTPep05915,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05916,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50=15.2 μM,72 h,1
DCTPep05916,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05917,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05917,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05918,HCT 116 p53+/+,Colon carcinoma,Carcinoma,CCK-8 assay,IC50=28.4 μM,72 h,1
DCTPep05918,HCT 116 p53-/-,Colon carcinoma,Carcinoma,CCK-8 assay,IC50>100 μM,72 h,1
DCTPep05919,A549,Lung adenocarcinoma,Carcinoma,Crystal violet dye,50% Killing=10 μM,"24, 48 or 72 h",1
DCTPep05919,PC-9,Lung adenocarcinoma,Carcinoma,Crystal violet dye,80% Killing=10 μM,"24, 48 or 72 h",1
DCTPep05919,NCI-H358,Minimally invasive lung adenocarcinoma,Carcinoma,Crystal violet dye,98% Killing=10 μM,"24, 48 or 72 h",1
DCTPep05921,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,IC50=271.59 ± 76.41 μM,24 h,1
DCTPep05926,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,IC50=37.21 ± 2.66 μM,24 h,1
DCTPep05930,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,IC50=3.71 ± 0.21 μM,24 h,1
DCTPep05931,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,IC50=18.69 ± 1.27 μM,24 h,1
DCTPep05932,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,IC50=33.79 ± 2.34 μM,24 h,1
DCTPep05933,MCF-7 ,Invasive breast carcinoma of no special type,Carcinoma,MTT assay,IC50=52.33 ± 3.75 μM,24 h,1
DCTPep06002,H22,Hepatocellular carcinoma of the mouse,Carcinoma,MTT assay,45.93% Survival=160 μg/ml,24 h,Patent
DCTPep06003,HeLa,Human papillomavirus-related endocervical adenocarcinoma,Carcinoma,MTT assay,45±5.3% Survival=100 μΜ,24 h,Patent
DCTPep06004,U87,Glioblastoma,Blastoma,CCK-8 assay,IC50=15.85±0.38 μM,24 h,Patent
DCTPep06004,T98G,Glioblastoma,Blastoma,CCK-8 assay,IC50=23.37±2.03 μM,24 h,Patent
DCTPep06004,U251,Astrocytoma,Carcinoma,CCK-8 assay,IC50=25.68±0.74 μM,24 h,Patent
